0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.01	150.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	-152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.02	152.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-146.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-150.000
0.04	-148.000
0.04	-148.000
0.04	-148.000
0.04	-146.000
0.04	-150.000
0.04	-148.000
0.04	-150.000
0.04	-150.000
0.04	-148.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	146.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	150.000
0.04	148.000
0.04	148.000
0.04	148.000
0.04	146.000
0.04	150.000
0.04	148.000
0.04	150.000
0.04	150.000
0.04	148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-148.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	-150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	148.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.05	150.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-152.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-152.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-152.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-150.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-148.000
0.08	-152.000
0.08	-148.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	-150.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	152.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	152.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	152.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	150.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	148.000
0.08	152.000
0.08	148.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.08	150.000
0.12	-150.000
0.12	-150.000
0.12	-146.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-148.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-152.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-152.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-148.000
0.12	-150.000
0.12	-150.000
0.12	-150.000
0.12	150.000
0.12	150.000
0.12	146.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	148.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	152.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	152.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	148.000
0.12	150.000
0.12	150.000
0.12	150.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-152.000
0.18	-152.000
0.18	-150.000
0.18	-152.000
0.18	-152.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-152.000
0.18	-152.000
0.18	-150.000
0.18	-148.000
0.18	-152.000
0.18	-152.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-152.000
0.18	-152.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-152.000
0.18	-150.000
0.18	-148.000
0.18	-152.000
0.18	-148.000
0.18	-148.000
0.18	-152.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-152.000
0.18	-152.000
0.18	-148.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-152.000
0.18	-148.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-146.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-150.000
0.18	-150.000
0.18	-146.000
0.18	-150.000
0.18	-150.000
0.18	-148.000
0.18	-148.000
0.18	-150.000
0.18	-148.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	-150.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	152.000
0.18	152.000
0.18	150.000
0.18	152.000
0.18	152.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	152.000
0.18	152.000
0.18	150.000
0.18	148.000
0.18	152.000
0.18	152.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	152.000
0.18	152.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	152.000
0.18	150.000
0.18	148.000
0.18	152.000
0.18	148.000
0.18	148.000
0.18	152.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	152.000
0.18	152.000
0.18	148.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	152.000
0.18	148.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	146.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	150.000
0.18	150.000
0.18	146.000
0.18	150.000
0.18	150.000
0.18	148.000
0.18	148.000
0.18	150.000
0.18	148.000
0.18	150.000
0.18	150.000
0.18	150.000
0.18	150.000
0.33	-134.000
0.33	-132.000
0.33	-130.000
0.33	-134.000
0.33	-132.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-132.000
0.33	-128.000
0.33	-134.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-126.000
0.33	-134.000
0.33	-130.000
0.33	-130.000
0.33	-132.000
0.33	-128.000
0.33	-132.000
0.33	-132.000
0.33	-130.000
0.33	-128.000
0.33	-130.000
0.33	-128.000
0.33	-132.000
0.33	-132.000
0.33	-130.000
0.33	-128.000
0.33	-128.000
0.33	-132.000
0.33	-128.000
0.33	-128.000
0.33	-126.000
0.33	-134.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-126.000
0.33	-134.000
0.33	-130.000
0.33	-132.000
0.33	-126.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-132.000
0.33	-128.000
0.33	-132.000
0.33	-132.000
0.33	-130.000
0.33	-132.000
0.33	-130.000
0.33	-134.000
0.33	-130.000
0.33	-124.000
0.33	-130.000
0.33	-130.000
0.33	-128.000
0.33	-128.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-132.000
0.33	-126.000
0.33	-132.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-126.000
0.33	-128.000
0.33	-128.000
0.33	-130.000
0.33	-128.000
0.33	-130.000
0.33	-126.000
0.33	-132.000
0.33	-130.000
0.33	-130.000
0.33	-128.000
0.33	-128.000
0.33	-130.000
0.33	-132.000
0.33	-128.000
0.33	-126.000
0.33	-130.000
0.33	-126.000
0.33	-128.000
0.33	-130.000
0.33	-130.000
0.33	-130.000
0.33	-132.000
0.33	-130.000
0.33	134.000
0.33	132.000
0.33	130.000
0.33	134.000
0.33	132.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	132.000
0.33	128.000
0.33	134.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	126.000
0.33	134.000
0.33	130.000
0.33	130.000
0.33	132.000
0.33	128.000
0.33	132.000
0.33	132.000
0.33	130.000
0.33	128.000
0.33	130.000
0.33	128.000
0.33	132.000
0.33	132.000
0.33	130.000
0.33	128.000
0.33	128.000
0.33	132.000
0.33	128.000
0.33	128.000
0.33	126.000
0.33	134.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	126.000
0.33	134.000
0.33	130.000
0.33	132.000
0.33	126.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	132.000
0.33	128.000
0.33	132.000
0.33	132.000
0.33	130.000
0.33	132.000
0.33	130.000
0.33	134.000
0.33	130.000
0.33	124.000
0.33	130.000
0.33	130.000
0.33	128.000
0.33	128.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	132.000
0.33	126.000
0.33	132.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	126.000
0.33	128.000
0.33	128.000
0.33	130.000
0.33	128.000
0.33	130.000
0.33	126.000
0.33	132.000
0.33	130.000
0.33	130.000
0.33	128.000
0.33	128.000
0.33	130.000
0.33	132.000
0.33	128.000
0.33	126.000
0.33	130.000
0.33	126.000
0.33	128.000
0.33	130.000
0.33	130.000
0.33	130.000
0.33	132.000
0.33	130.000
0.36	-128.000
0.36	-132.000
0.36	-132.000
0.36	-126.000
0.36	-126.000
0.36	-130.000
0.36	-132.000
0.36	-126.000
0.36	-132.000
0.36	-128.000
0.36	-128.000
0.36	-126.000
0.36	-134.000
0.36	-132.000
0.36	-132.000
0.36	-128.000
0.36	-128.000
0.36	-130.000
0.36	-126.000
0.36	-132.000
0.36	-132.000
0.36	-130.000
0.36	-128.000
0.36	-126.000
0.36	-130.000
0.36	-128.000
0.36	-136.000
0.36	-132.000
0.36	-136.000
0.36	-136.000
0.36	-128.000
0.36	-132.000
0.36	-128.000
0.36	-132.000
0.36	-130.000
0.36	-134.000
0.36	-128.000
0.36	-128.000
0.36	-130.000
0.36	-130.000
0.36	-126.000
0.36	-132.000
0.36	-128.000
0.36	-130.000
